new_user_id	movielens_Id	movie_rating
1413	923	4.67197714002
411	109740	4.8260790492
1710	111759	3.81434233154
430	296	4.65975649019
1353	2542	3.94402024257
389	1272	4.47789684776
876	88810	4.02468442785
336	3176	4.05300943373
73	2571	4.27639434674
487	102800	5.0
316	3114	4.77451001893
264	65514	3.52696296568
74	1200	4.59113332212
1117	1208	4.07747959277
924	1193	3.93809163509
41	2716	4.3813712576
581	1089	4.3362418238
1695	115617	4.5091317695
646	1732	4.54395832342
1412	4886	5.0474284399
131	908	4.53982101665
256	5618	3.7489014566
405	109740	4.656484275
46	88744	4.33973413776
1520	136495	4.11090394105
568	55820	4.16739357413
152	79553	4.44723840445
763	33794	4.80144401547
1052	86781	4.15221291826
1441	3462	4.88885113423
1070	541	4.25084594936
1222	123310	3.93803232975
270	2858	4.83224799324
1718	112552	4.18764539913
577	3462	4.36353873582
603	51662	4.37020530423
511	2329	4.57765417163
943	107081	4.54922107031
590	2176	4.54647960599
498	912	3.75126317128
363	5690	4.19984476246
1733	116797	4.84525667803
744	3462	3.66748528123
243	1270	4.24505602784
82	6669	4.42007299174
42	3468	4.36904324567
161	86882	4.98952354837
270	2918	4.56686342457
755	1278	3.98814832384
799	1285	4.87164570457
1705	1653	3.69964327511
47	3307	4.32191725665
292	912	4.40855734126
788	4855	4.38369258415
456	48774	5.0
493	55118	3.64062315525
33	52287	4.64130980105
1660	78499	3.97818982266
41	1347	4.49766659856
1232	4296	4.26719094895
1279	102445	3.82881429129
1285	2329	4.59946542292
814	68954	4.87550411265
1536	858	4.90340578737
354	924	3.77884596729
1218	113741	3.92972691336
378	34405	3.24222821072
1261	923	4.11963969679
294	1197	4.38024922554
1376	84152	4.31256694334
460	55098	4.58373118199
624	5618	3.87553826409
524	94969	4.50449883944
1444	117176	4.73413561962
666	45720	4.81208134385
520	608	4.59714984359
128	2019	3.91212801579
538	908	4.17648584165
637	8784	4.50850561711
25	113741	4.24037513991
434	1212	3.95900728301
1743	7153	3.96617623281
937	26662	3.74855090113
1724	2019	4.28255039865
398	3310	5.0
208	97913	3.96551736193
672	5690	4.0838423082
872	112290	4.14502931059
814	8665	4.68923648493
1731	3114	4.66230357356
664	912	5.02827312846
624	3160	3.93113322943
730	1248	3.72686663095
1333	112852	3.93021498351
1422	112175	3.94309084776
1493	955	3.89610534187
1136	104520	4.40344105992
1336	5418	5.14687674356
936	2019	4.97676385918
1667	527	4.09707696518
142	923	4.6450197669
632	60684	4.77893187734
1639	50	3.68558255838
604	103624	4.32575624344
1198	48774	4.42590063113
107	1376	4.1709259088
15	30749	4.26503738335
57	55098	4.58391599137
931	1704	4.49597868478
38	118896	4.23953315832
779	7361	4.18236908092
1315	3513	4.26350698544
239	8873	3.80250160234
1485	4878	4.26503999124
400	594	4.2306314655
434	3435	3.94854110796
1039	1266	3.83314900059
1463	55820	4.33152839865
918	112552	4.73938686507
897	109487	5.0
356	1198	4.01834355153
1360	48780	4.36978081992
716	922	4.73961089802
1395	2858	5.01331759725
1118	590	4.42699485274
1265	112552	3.9505022811
1717	66371	4.59946263814
1721	1203	4.32855190512
92	112556	4.79871144847
470	69844	3.62320966193
1172	904	4.57819158504
1652	908	4.29452340494
1548	84601	4.78661316496
1098	1252	3.73466040886
755	1464	3.98484984192
206	34405	4.16147275864
765	349	3.88080793516
842	3030	4.3673971133
202	94969	3.80069681367
1628	3435	4.85797799111
678	5618	4.33290265581
1445	91529	3.97386984919
1668	1244	3.82651036864
1117	750	4.21044204443
387	1527	3.6156672286
1723	5995	4.18461182894
1411	2804	4.57042922777
417	1280	3.9865639336
1135	527	3.78191304718
1325	97923	4.41574315662
550	68237	4.54020638091
1154	296	4.01950961395
888	111759	3.97677817699
1609	2019	5.16297752299
1389	923	3.98104437654
867	2762	4.87251288934
1515	4993	5.20190535304
1185	104944	4.67236908008
700	1207	4.22965888432
554	1217	4.31076032972
718	750	4.38765563937
1233	5418	4.41442009515
599	106438	3.84464532226
77	593	4.46072681833
65	7815	4.36524682478
76	1210	4.23266216726
1424	1036	4.33775487835
570	608	3.86143545301
922	81834	4.2942769604
1447	63082	4.95909862387
37	5064	4.61685687103
115	1136	3.59227265471
1525	88129	4.40142973455
1706	34405	3.92058111094
332	1198	4.25090605958
1546	7153	5.24468830975
1495	79132	4.08482566061
924	3996	4.24742296689
176	953	4.70693607074
243	3435	4.09453941637
33	912	4.50475298799
1120	1214	4.63852715587
625	1222	3.87622044394
637	78499	4.60807063822
682	296	4.62662501454
1067	36	4.41269695287
171	104944	3.6913181247
514	88125	4.32389512608
1424	150	4.41183510061
1560	33162	4.50211131913
633	6643	3.81728803363
781	112183	4.60561504014
1572	34405	5.0
1376	109487	4.68093024511
1226	38886	4.4037463417
823	79132	3.39455976998
1437	48394	4.10628374527
1147	89804	4.00116901147
815	965	3.55139976836
1317	5690	4.40871559097
1161	2804	3.87432492614
1220	47099	4.30290265715
202	55098	3.81259695196
1406	89864	3.99970357964
304	63082	4.07283552691
1389	1197	4.02979881797
1513	86190	4.197143729
313	589	4.40755541395
176	3471	4.59207802072
1531	96079	3.95278508334
991	2804	4.14446427669
957	2997	4.35080724666
74	1291	4.47632053445
1227	38061	4.06937442004
250	4011	4.23337290905
350	3949	4.52009970051
85	5291	4.26116621412
1714	318	4.2149649613
924	2918	3.99183156241
865	59315	4.06764817452
582	912	4.95102491586
180	112290	3.97764997003
75	589	4.47285302168
478	2762	4.06554740909
1027	3526	4.40380037017
90	2291	4.81067320952
300	86781	3.63592632013
500	82459	4.02164065925
1239	114028	4.17326024027
1733	109487	4.85931461161
190	2160	4.59921389473
237	17	4.16076875423
59	64716	4.75433270479
970	88405	4.24142298832
541	112552	4.46685306206
1029	6953	4.802817132
1199	913	4.22115287313
881	1259	3.81998090305
746	3629	3.87188405087
1152	527	4.55917477433
1113	3005	4.01337374996
1352	923	3.86525781023
1228	27706	4.45425644498
1365	8528	4.20930744576
1316	3949	4.11875793996
1185	1234	4.51408108383
434	1250	3.8119507012
279	91529	4.59819301296
1379	1394	3.9265773564
70	1907	3.89165184602
922	69844	4.28729976843
117	3735	4.4872779028
1406	44195	4.71084976155
1673	1228	4.75526693967
1429	3578	4.73958369987
337	79132	4.23257325755
1420	750	4.14791029183
1577	1197	4.52808867451
60	908	4.45508787061
513	3462	4.22281069985
263	3462	3.12809226856
177	2501	4.68394232368
1633	4144	3.8164273471
1590	898	3.81050767531
1264	1234	4.22205835264
1469	74458	3.85519745222
1511	88125	4.15796233534
1480	1217	4.49477394117
984	5995	3.90775576451
886	1274	4.15667575368
918	7981	4.66087535137
1282	76093	3.69917007548
841	904	3.00339182343
1533	44665	4.2771312577
1378	6187	4.89912826063
204	904	4.43133389475
971	94959	3.60723890257
856	112552	3.1677338207
311	78574	4.73683498618
294	904	4.47636683026
416	31658	3.94130637443
709	4262	4.06066828507
838	1136	4.00922654567
1487	1527	3.81609826208
1633	4144	3.8164273471
1655	99114	4.44715518151
996	8957	4.51681239996
182	3578	4.82462082456
1417	5618	4.12145738409
1402	3435	3.92769685847
1547	7099	4.82829380047
950	1212	4.06350155911
319	122882	4.52579725323
483	750	3.88420658518
595	81847	4.32144037356
1615	2058	3.96148615325
791	115713	4.61192169162
1122	1262	4.67683456387
12	8228	3.6449408209
223	5971	3.98349835334
1191	1641	4.64228596975
64	3918	4.02304532971
582	924	4.80203869053
1127	81845	4.23841126593
1433	1203	5.00444527059
1379	1288	4.03751303909
1687	80586	4.61614237867
1274	5008	4.42255747369
479	904	4.24826742071
1483	904	3.97630768956
12	5690	3.69344996639
1013	68358	4.70742190442
1483	3801	3.83681705422
386	1949	4.09169433148
328	30749	4.66442329022
840	2288	3.54219562693
1423	94969	4.40557487256
1027	112070	4.47170008201
4	1203	4.39969486378
1348	91529	3.99519377503
390	750	4.42615589908
468	1281	3.72560822188
1333	1178	4.11204568059
1233	1059	4.58219142799
1260	112183	4.37721655567
1525	1262	4.40498585232
1303	1089	4.309760653
977	5008	4.37046428009
800	63082	4.59769368751
1727	2019	5.0
1047	92643	4.73282349956
1433	912	5.02827312846
199	3949	4.28805542225
1364	55290	4.53511562418
834	104944	4.48850935152
1173	7099	4.23557153426
467	48394	4.01614410663
209	122882	4.70417233092
1099	1206	4.74862617568
1262	2019	3.81120736163
718	7254	4.34757617732
1449	1198	4.87852023746
1571	318	4.53345827087
1252	84716	3.97870647116
271	30707	4.03954057295
1172	115617	4.7728290039
621	78499	4.01289232396
413	112290	3.87904604623
478	48516	4.11072595066
980	109487	4.52840910149
816	109487	4.51193267017
1079	327	3.82299521843
1347	1276	4.00665757621
933	2132	4.25871406378
1694	6539	4.52256462218
116	2502	4.14091993168
1750	5618	3.98891533614
1137	68237	4.36531377481
1456	5971	4.16675717021
914	2208	3.96026661821
834	54503	4.63589162588
52	1228	3.87532937378
1029	4720	4.71849334421
1512	3072	4.12047588915
373	2762	5.06182482535
1155	1200	3.92594419539
815	922	3.52676634667
362	1035	3.70684428076
1721	593	4.28626199467
1734	953	4.81330028847
633	947	3.84589155018
1706	1884	3.81879716104
662	5291	4.10943687184
444	1200	4.32708901442
1358	111362	4.45547311076
1000	1288	4.89815208768
306	2011	4.34793945286
1172	750	4.55622950167
854	78499	4.60340735488
1582	8542	4.519182723
758	3307	4.95212965297
1399	103772	4.50675788042
1632	911	4.94966575959
1425	6350	4.15695703236
1491	593	4.59653066692
74	58559	4.69261378621
921	109740	4.28370122967
1474	84187	3.73626652154
743	501	3.62236352847
21	527	4.11314496199
1126	2959	4.43442773469
1299	1729	3.69262495446
1047	6669	4.79538802528
520	592	4.59608770519
696	111	4.3356062562
1506	296	4.87055505196
74	1196	4.59201423571
480	904	4.23958699535
992	2750	4.76534368762
700	1204	4.17923632231
569	407	3.95330405748
476	926	4.17665850987
277	52929	3.50876960777
705	1214	4.66160897917
1261	91658	3.93943070274
1174	99114	3.72483530352
1556	3147	3.81566542354
964	50	4.21600802919
669	38038	4.27475322444
1521	6378	4.36343592306
1289	2858	4.22214424709
438	1259	3.86871847801
1290	109487	4.06182014861
459	2716	3.88819478813
556	44665	4.37521149075
1692	2997	4.49013986733
1605	109487	5.03403902156
635	926	4.80459383665
552	115210	4.49683676508
909	118700	4.38116616573
599	2396	4.04569230848
864	912	4.50571336742
1288	105	4.61801549833
687	1234	4.18567139971
133	2019	4.30895032997
106	5971	4.03622860917
769	88125	4.47005320392
1128	778	4.63582509251
351	48516	4.73432211281
1199	1267	4.17953435261
1364	3730	4.45616826806
1094	68954	3.65753094903
1453	69844	4.52988344756
456	27721	5.0
125	6870	4.51748711288
1421	3246	4.11306281894
850	2571	4.33420020531
867	1196	4.6512047917
362	4571	3.71170869964
1155	4226	4.00672877756
1598	5418	4.28743041218
183	86781	3.8879800864
208	64034	3.92515143925
660	7071	5.18892613259
1418	1207	4.50811271376
1290	5008	4.14236016104
784	55098	4.03375347602
569	1327	3.93601792088
1239	6669	4.39228102573
1080	84716	3.93820082825
1589	105844	3.63405495436
779	4226	4.22522313368
590	5008	4.62120850886
761	100714	4.81890171388
1700	119145	4.92264282044
1344	5618	4.44567818865
1157	1178	4.64803395651
1345	1968	5.15211552655
817	6643	3.81774177498
54	8516	4.20454184743
73	2019	4.27899984204
1064	1198	4.40382229823
875	5995	4.19607866853
61	356	4.07725001672
1217	296	4.62652533929
494	68269	4.43090833983
1576	2664	4.31952965522
1544	3504	4.36146342845
1367	904	4.58442633753
1176	55098	4.36214461988
676	8199	4.02181709734
721	750	4.5009395426
20	1287	4.86683525774
34	163	4.49025380948
1101	1291	4.1119720248
707	28	4.03298771401
985	109374	4.16312577827
651	1093	4.53756656801
1547	6350	4.77979983227
166	110	4.96142773082
1432	1217	3.66058148008
941	1193	4.09413957857
316	47099	4.8939520338
1631	48394	4.28606111876
713	68157	4.90224351977
1708	2571	4.07430438427
761	48516	4.47545159815
1508	55765	4.82525600683
1084	34162	4.49067448093
40	1222	4.34798723404
1260	1204	3.69394178507
852	2186	4.85283767038
194	112852	4.26469935
1198	5995	4.04302038163
1467	109374	4.09712325985
1203	1358	4.26426969074
1201	48516	4.27791641407
924	4011	4.29527952165
1460	111	4.24800299793
1689	64614	4.35807061205
1318	84716	4.5797818517
1376	68157	4.54274982849
1605	2329	4.32316518083
89	1203	4.30365419823
656	5989	4.1040144257
1237	116797	4.07809246495
1392	4239	4.95273297218
1725	96966	3.78840553893
1663	1207	5.01893999802
926	99114	4.24398005803
82	4144	4.20592288528
981	111	4.26651659234
1215	2571	3.9879811665
226	7153	4.36886481643
745	48516	3.74291487981
1418	2087	4.05941280327
799	2076	4.71362146908
222	3949	4.55543350205
341	34405	4.30693998485
246	1262	4.35600692352
1260	110586	3.69738321905
1642	104944	4.71837471387
1345	6936	5.21415401686
915	104520	3.92428184986
369	119145	4.4405226745
1665	3435	3.97544246576
1280	5690	4.09819651838
1210	2858	5.0
73	7153	4.34131201938
1545	48394	4.18053331174
127	111362	4.25360774653
1140	64034	4.13066443232
900	96079	4.38642991894
1157	1284	4.61301864799
722	3307	4.09793077301
715	54001	4.25449557391
107	750	4.18827765312
1087	903	4.23725832477
308	318	4.27824689241
480	1193	4.25070703281
719	1617	4.46958724125
447	5291	4.05566563198
458	7099	4.67930279252
1688	111	4.09427096292
66	58559	3.87241862019
776	2959	3.97532331205
791	120138	4.24481714323
513	3441	4.61245328491
656	4306	4.06738782355
503	59369	3.81183373803
425	7153	4.11081477979
1278	77561	4.34430313706
506	90866	4.79594294278
550	1256	4.67207248545
1685	102445	4.35852426135
731	1219	3.90932772433
1137	81845	4.31338868927
818	1136	4.16572021971
1029	6942	4.65988765885
566	8368	4.6185603786
101	7153	4.48773506692
1550	1136	4.72282374014
1714	527	4.07525002907
1634	2288	4.3520456192
75	5952	4.28657129262
853	480	4.52430416408
356	593	3.99036784423
746	8228	3.83386406675
55	26082	4.70781423304
1400	7153	4.01020445035
602	50	4.53535953658
1418	913	4.07406454879
1242	84716	4.48385174962
1248	3462	4.26397324569
677	49530	4.96202191008
593	1198	4.46117012813
1214	750	4.47419844864
1153	431	4.79860652678
1006	72226	4.23132997512
567	50	4.27207832492
501	7217	4.69876890683
493	32587	3.56372529754
27	3435	4.59609623056
1515	7153	5.26325673099
354	1206	3.70532459348
1313	112556	4.45735977189
510	37741	4.19604355687
1652	112290	4.09186564614
1284	1212	4.28157042117
388	2618	4.40885594977
1419	5618	4.08552461012
1541	1252	4.3678756662
1171	4406	3.94846655385
119	79293	4.34138278606
684	102903	4.36346653328
1033	5971	4.3023744814
478	3462	4.15577076857
748	73881	4.6405630175
574	1617	4.27299395358
343	111759	4.92383313322
477	1252	3.9348178116
527	68954	4.53982408329
346	5995	4.32387171965
392	950	4.55453961033
113	111921	4.06329387717
1093	7153	4.60318032016
1290	56949	4.24392225365
1552	903	4.13676769584
63	31658	3.97787991821
579	4878	4.87252594942
1	1276	4.03985254895
856	953	3.14724115616
1595	1222	4.45741734757
1742	3435	4.34441859294
1407	6669	4.74656340763
236	296	4.11833315662
1201	54286	4.35380765282
606	4848	4.97278727471
1301	1394	4.47200503421
395	2407	4.57556577932
1124	2997	4.1780758705
20	589	4.57710767169
594	1203	4.40485576112
1557	2395	4.03941459978
859	2571	4.44265251704
1285	50	4.52216671016
1546	2858	5.0119527691
1386	457	4.35289493709
607	2712	4.81797373308
745	4993	3.75028482927
336	3489	4.39615634431
1251	3916	4.74535517826
1294	5971	4.05020498147
679	92420	5.09011081235
1548	93270	5.24581425987
733	750	4.01046266006
1311	1276	4.63213066431
1367	1252	4.64052853785
1526	8368	4.49561267697
924	1203	3.90912949898
924	1203	3.90912949898
1016	923	5.0
651	6187	4.84149270354
1684	6350	4.10451287805
1336	58559	5.21157415558
672	1136	4.35431363102
677	1193	4.77526689867
464	1198	4.14212175324
1428	68237	3.96725598987
827	1148	4.46382499147
1521	1	4.68767433266
605	49530	3.5450144588
664	1199	5.02594584793
9	50	4.26446645227
342	65514	4.22102538668
1506	110	4.72615249061
1431	26776	4.73099502196
1260	8638	4.72273917091
1258	318	4.01183621104
410	588	4.20357159752
1651	122892	4.83670334387
1214	115210	4.4274999295
482	112183	4.42946220501
330	2762	4.55542144046
303	923	4.05309150891
675	5291	4.22520191063
1535	4306	4.53677684049
4	112556	4.27659134187
1063	5418	4.54951224289
496	54286	4.50449572355
147	100714	5.04334106567
975	68157	4.39380507172
1579	1947	4.46410956815
1030	750	4.21109149772
50	86332	4.35088691151
1149	3307	4.53035968937
397	1234	3.88786575734
1235	6378	4.38881098837
1154	5690	3.94105546836
828	56782	4.01959875273
1153	5618	4.53176745875
987	81591	4.0786920154
1308	7099	3.97181748136
80	908	3.59513165717
270	1265	4.58809306883
1526	6565	4.18175581858
900	3307	4.29682276873
463	318	5.24508703375
1264	1252	4.13947059189
1189	2329	4.3326329175
403	1079	4.26967062829
1537	527	4.29384711734
882	107406	4.29567629376
712	4144	4.32413643883
279	115617	4.61733111855
900	56757	4.59006769629
641	68954	4.2228235851
1150	72641	4.3330247755
1168	926	4.39766175698
1383	4144	4.21410342426
1113	16	3.83628867257
502	3435	4.63792476865
1143	1682	4.7086277822
32	84716	4.59486669024
667	58559	5.01661411111
1452	89774	4.05900412932
373	3147	5.63036411831
135	356	4.17108874922
1562	908	4.95950889521
745	50	3.95497428804
146	106920	4.52803672176
1172	318	4.80869308961
752	46578	4.42488203812
950	3435	4.04846956186
1603	40412	3.97208778182
142	1208	4.33100441969
432	30749	4.09972072715
1649	5291	4.26694358909
117	3468	4.79492427449
351	3275	4.21586433878
1143	1304	4.92094016554
345	50	4.21537383373
219	2872	4.39059203256
1421	3386	4.1198014669
750	1288	4.11439484331
989	51255	4.43265727386
1623	68157	4.51408610242
1582	1236	4.54205189129
26	350	4.83552219394
971	71899	3.61024881229
267	109374	3.86046157879
1020	109374	4.11285854731
814	68358	4.76417056955
1241	2329	4.34260785885
927	5971	4.09832845931
1279	96079	3.73758720133
750	1199	4.81097474391
222	2858	4.50239384623
331	930	4.47860360956
957	2329	4.41620639181
1253	3030	4.32114948189
117	3152	4.8842830691
917	4226	4.03066376837
924	912	3.93852987903
1491	1136	4.28755909853
853	150	4.71524404659
1038	1299	3.74903789888
628	5690	4.40588618745
1121	106920	4.33917437294
1237	112552	4.12291286725
787	38886	4.64854192093
930	608	4.71172073727
415	1617	4.30050114829
1360	5952	4.50760143572
1608	3897	4.21299542935
924	750	3.92611520907
768	38038	4.86097360503
269	104374	4.48680777198
551	48780	4.12444596904
610	4262	4.45642277335
131	48516	4.51714550058
985	88810	4.27784813727
689	2273	4.81227693436
226	4993	4.36298889704
1447	58559	4.81713909019
450	2329	4.3078851086
958	1196	4.47496377816
523	3435	3.81182487412
1430	32	4.47022353435
622	2791	3.4558644758
960	1234	4.91388347373
617	76093	4.39668061263
475	5418	4.10068374653
1308	6350	3.95363036609
289	912	4.39331032389
296	2571	4.0068777101
361	3030	4.20619125455
1144	8961	4.24204785521
1504	112183	3.83866565795
1445	6502	4.00789812588
942	55118	3.91282358913
391	7361	3.7574765317
485	2572	3.96638826818
1653	30749	3.99477967406
157	1293	3.97410463419
395	2641	4.98614282931
452	588	4.75048348038
894	82459	4.3267722635
1460	922	4.37047029654
1126	2329	4.39328615761
1092	48394	4.41306127446
612	44195	4.62495386982
734	2396	4.17082455026
219	5421	4.37870227165
688	104944	4.21397265156
1623	49530	4.37706480869
1503	908	4.15613034913
286	58559	4.76085517846
652	1283	4.20397834107
1144	3307	4.2085161114
78	337	4.58208090971
677	5952	4.85297811228
955	3030	4.1620949117
1229	2959	4.05804901268
933	3030	3.69346523515
549	58559	4.20511762757
1483	1269	3.81361141496
764	114028	3.99948627696
315	87232	3.58089838699
89	1207	4.41847591712
1723	5618	4.33569090422
1577	919	4.34853060328
1072	3545	3.88306097788
1365	1199	4.20855729446
1027	1927	4.53085839738
1655	76093	4.67334342604
321	1196	4.48828257076
1357	953	3.85796208469
523	3147	3.80388062698
602	48780	4.54760047174
984	1272	4.07117460622
739	922	3.82866378611
1747	1207	4.17423006001
1699	99114	5.10416319298
1350	8798	4.71279142133
924	1193	3.93809163509
1735	114180	4.5060749343
1160	91529	3.99614463045
175	89753	4.2952413612
1317	31658	4.38798341829
1341	88125	5.00473785005
1638	1617	4.18044102152
404	2352	4.55585760012
346	86781	4.42796522637
768	2791	4.53107177482
579	112552	5.06046009207
1122	3671	4.64495319949
212	7099	3.64801824917
733	5690	3.96703867048
4	908	4.2722115084
1508	908	4.59239960603
464	1197	3.99229889747
487	1884	5.0
639	3498	4.33651974517
80	912	3.61695754126
467	4993	4.10684219117
604	4011	3.81629649139
222	2959	4.50101797383
20	2791	4.54375405192
1106	91529	4.19693086034
1741	112175	4.386639706
599	6777	3.73714846994
866	1193	4.34037794352
1191	2076	4.58981115929
924	318	4.09224812931
1000	595	4.14181506208
826	34405	3.99802740624
1084	4239	3.97057560054
488	5690	4.38723229673
630	5690	4.14656611468
298	51412	3.91644603155
1657	76093	4.00064652012
159	89864	4.48341800419
1048	26122	3.684603052
432	4993	4.18511982147
331	3087	4.56420008162
1243	318	4.42818903621
287	96588	3.98569095996
1597	2959	4.22301600238
1356	4226	3.96619254055
1628	595	4.80666623904
854	81834	4.69773181212
1694	5816	4.40435568699
1114	1968	4.84524671261
413	356	3.88516766992
667	48516	4.9982084631
697	4993	4.30381490727
739	5291	3.82382752676
1553	94959	4.38921592416
1213	109374	2.9916172835
1154	69844	4.10093509545
308	3147	4.14423279143
769	45517	4.13604161858
1612	55442	4.37853907485
508	55820	4.12263312113
1363	26903	4.44454603345
48	3000	4.09332054468
576	5064	4.16317130328
1608	3730	4.42733564201
1724	903	4.15490244036
773	4011	4.1873984328
1457	1197	4.39303183008
869	353	4.22546514765
652	3871	4.15576097227
1367	1032	4.85281219421
626	5291	3.80762626771
1724	908	4.24211383548
6	102588	4.67160370826
551	5952	4.18010252208
444	1198	4.34343495086
410	539	4.28689164639
1354	4144	4.87388118002
986	116797	4.22932746958
1429	64614	4.75157136665
479	3000	4.08294877354
1684	114028	4.24035855754
977	48394	4.30496708495
1302	3753	3.88445043713
1312	112183	4.31791881738
33	111384	4.47666617103
1017	2019	4.40179644792
1720	1258	4.38807786762
450	4995	4.26078288072
722	3152	4.57906413187
457	85438	4.39909184937
1058	6350	4.50005780632
542	111	3.79497408688
1513	339	3.92884931119
1252	912	3.96990643441
611	6942	4.23771260519
1552	76093	4.17477236172
364	114180	4.70887431232
1590	3801	3.848588839
740	2542	4.61107846273
1114	4069	4.63081260032
1279	112852	3.9295761876
260	64575	4.3597735983
195	593	4.54591160643
1610	1719	4.5674367825
1244	112852	4.40498611499
458	3462	4.73577039843
464	1291	4.02616016444
721	112183	4.35407924094
1191	1208	4.66400664556
1015	5618	3.41497734721
1126	64614	4.39484480795
80	3307	3.82203547032
364	106100	5.00763266316
1163	111	3.933004473
1138	5995	3.90291179286
225	1207	3.9946792847
1466	7099	4.60228168444
700	2542	4.46535542918
1035	110	4.33077518741
1499	89774	4.37513334547
74	33794	4.42567170115
0	1136	4.2711634229
169	134853	4.12019394364
567	1196	3.9775774949
1049	113741	4.10741817919
1556	527	4.00423455698
459	1036	3.96091866421
376	48780	4.53595041973
1115	134853	3.75579519561
558	115617	5.0
611	109374	4.13328127258
286	7361	4.55790182588
1452	76093	4.11052112816
1530	54256	4.26008954467
75	1240	4.39674314464
1290	112552	4.08325815127
1526	68358	4.18432513678
627	5690	4.17072159728
1198	51255	4.055747799
1512	90647	3.97748803178
492	5008	4.67948411456
1327	115713	4.48171210937
44	94959	4.17166129859
1542	89774	5.03809967604
821	58559	4.48050926818
1359	4878	4.15370211555
110	1136	3.24819433937
1569	5995	4.75974786882
964	97921	4.06439829594
808	1387	4.47782632644
841	86781	2.9899791431
664	68157	5.10555642312
770	59315	4.39122392689
131	904	4.57256127082
1687	2366	4.47768627059
761	2019	4.6186055063
1453	54001	4.53722409873
870	318	4.3380852113
312	922	3.71551748389
942	922	3.90614750074
28	8528	4.39720269932
836	3435	3.82333729154
25	111759	4.31696808604
1542	46578	4.7703519293
812	26082	4.70781423304
52	1212	3.87990427724
1440	1573	3.5645295915
825	1263	4.61011476826
506	38061	4.77093106366
8	750	4.40051476539
418	5971	4.66076923024
807	3030	4.47355511051
1122	1287	4.59487885301
1480	74458	4.54112477109
1205	34405	3.78896573781
1212	71838	4.21041010461
1697	79132	4.11107587365
10	3471	5.00546422384
1244	98243	4.14840561718
1677	86882	3.20863304496
212	50	3.81326893893
365	2396	3.76953333485
121	58559	4.17646843643
1210	2712	4.8638976571
1332	593	4.36919878414
442	58559	4.4183494266
119	5971	4.35392928617
213	5618	5.05457297992
128	6669	3.94697442881
1668	4144	3.81572724668
1098	923	3.6768041147
80	913	3.51930284586
130	2028	4.5614314102
241	111921	4.81590179146
696	112552	4.303698785
842	58559	4.3982354732
1153	99114	4.95808834684
1620	76093	4.34088735552
108	79132	4.18909435151
1643	527	4.47669309889
1610	2019	4.61472612421
656	1252	4.32141997485
1702	4226	4.23745206994
180	94959	3.90354842253
1484	1198	4.66602847211
1418	922	4.15930120082
1320	4878	3.82434923954
103	608	3.78148966317
1383	3307	4.46786693152
406	110	4.99431352284
11	54259	4.56829219476
991	2762	4.18056542606
261	8784	4.44191239414
203	112852	3.9463240999
1413	2329	3.88548235875
920	5291	4.73745997351
64	3476	3.98750574497
453	1198	5.0
1431	5008	4.1781291452
330	58559	4.63583841066
509	3462	4.43163576003
276	1222	3.87622044394
1235	4446	4.83437303229
206	111759	4.1690463475
559	1252	4.57110518974
311	32029	4.76776632087
368	115617	4.0624634081
924	527	3.91553726985
410	4246	4.48918021272
1274	5291	4.48358097115
257	1196	4.35436129009
1335	1262	4.06213612301
187	5995	4.15403562216
1093	79132	4.39598359045
569	1983	3.97869687355
310	5971	4.09181286474
127	109374	4.70501308994
961	10	4.40732857682
1485	5502	4.44064941052
1411	115617	3.83646325458
657	858	4.20679226794
1643	858	4.4798378656
749	7156	4.31389035048
318	79132	4.9968614768
1645	106452	4.15563806065
1328	1653	4.17422321356
1251	5971	4.27233170482
1417	111	4.12806797157
889	1945	4.41449223521
254	1961	4.38791601923
337	7153	4.28850425062
22	89864	4.43531427112
318	4993	4.74384279613
1347	1278	3.90196476489
611	96821	4.15947008722
788	904	3.94849125451
1493	947	3.90466784206
10	2947	4.964053507
447	1203	4.10570167949
193	89837	4.86415550987
98	96821	4.17566646532
200	4993	4.36707862248
503	31658	3.82030272166
742	5291	4.36429680555
1098	1148	3.7398518908
293	112852	3.73165323855
146	91658	4.52276509877
663	76093	4.69508749028
1637	5816	3.92535524849
1680	5291	4.2408672508
353	1254	4.77225948985
923	50	4.3736996128
124	81591	3.78841667051
664	904	5.04053089435
842	81845	4.20647315334
1326	1673	4.67029425048
453	122882	4.80562363715
246	1198	4.04558431032
1057	30749	4.73829802539
1164	103042	3.52159513838
889	2160	4.59921389473
1006	34405	4.09208035721
1221	104841	4.31031543044
285	50	4.33528678144
1072	1028	3.53973743489
1714	4226	3.94426537739
133	5971	4.18430287885
1284	3362	4.38060041259
1047	599	4.69071648757
25	106766	4.59683910105
0	68358	4.29171428253
829	112852	3.71953390331
440	50	3.95497428804
224	1272	4.40067650269
112	33794	4.52050987856
929	99114	3.67873360884
1072	300	3.80271639595
1584	2115	4.31637507624
166	912	5.03401537611
1524	109374	4.69208784412
1565	166	5.0
1642	3882	4.39203224625
631	1148	4.09010614548
815	928	3.6580289341
1664	122882	4.29302827051
35	6879	3.75467154282
540	2019	3.69414851256
115	50	3.49801276368
1430	223	4.37749189708
1249	1280	4.64064580592
1111	111759	3.88850665692
697	5952	4.26792166907
922	3994	4.30782223062
1206	109374	3.98426223958
1422	122892	4.11806461554
501	3307	4.59932835339
1731	1	4.72552382491
1707	1199	4.1804129718
1528	2571	4.42161407472
